rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
19,71.84,,Piotr MAŁACHOWSKI,1983-06-07,POL,1,"FBK Stadium, Hengelo (NED)",2013-06-08,1278.0,discus-throw,throws,male,senior,discus-throw,field,71.84,NED,30.0,2013
20,71.7,,Róbert FAZEKAS,1975-08-18,HUN,1,Szombathely (HUN),2002-07-14,1276.0,discus-throw,throws,male,senior,discus-throw,field,71.7,HUN,26.0,2002
21,71.64,,Gerd KANTER,1979-05-06,EST,1,Kohila (EST),2009-06-25,1275.0,discus-throw,throws,male,senior,discus-throw,field,71.64,EST,30.0,2009
22,71.56,,Virgilijus ALEKNA,1972-02-13,LTU,1,Kaunas (LTU),2007-07-25,1273.0,discus-throw,throws,male,senior,discus-throw,field,71.56,LTU,35.0,2007
23,71.5,,Lars RIEDEL,1967-06-28,GER,1,Wiesbaden (GER),1997-05-03,1272.0,discus-throw,throws,male,senior,discus-throw,field,71.5,GER,29.0,1997
24,71.48,,Alex ROSE,1991-11-17,SAM,1,"GVSU Track/Lacrosse Stadium, Allendale, MI (USA)",2024-05-11,1272.0,discus-throw,throws,male,senior,discus-throw,field,71.48,USA,32.0,2024
25,71.47,,Daniel STÅHL,1992-08-27,SWE,1,"Uppsala Friidrottsarena, Uppsala (SWE)",2022-06-21,1272.0,discus-throw,throws,male,senior,discus-throw,field,71.47,SWE,29.0,2022
26,71.46,,Daniel STÅHL,1992-08-27,SWE,1,"Nemzeti Atlétikai Központ, Budapest (HUN)",2023-08-21,1271.0,discus-throw,throws,male,senior,discus-throw,field,71.46,HUN,31.0,2023
27,71.45,,Gerd KANTER,1979-05-06,EST,1f1,"Chula Vista, CA (USA)",2010-04-29,1271.0,discus-throw,throws,male,senior,discus-throw,field,71.45,USA,31.0,2010
27,71.45,,Daniel STÅHL,1992-08-27,SWE,2,"Linnastaadion, Jöhvi (EST)",2023-06-16,1271.0,discus-throw,throws,male,senior,discus-throw,field,71.45,EST,30.0,2023
29,71.4,,Daniel STÅHL,1992-08-27,SWE,1,"Bottnaryds IP, Bottnaryd (SWE)",2021-07-10,1270.0,discus-throw,throws,male,senior,discus-throw,field,71.4,SWE,28.0,2021
30,71.37,,Daniel STÅHL,1992-08-27,SWE,1,"Sollentunavallen, Sollentuna (SWE)",2020-08-10,1270.0,discus-throw,throws,male,senior,discus-throw,field,71.37,SWE,27.0,2020
1,71.37,,Mika SOSNA,2003-06-13,GER,1,"UNION-Stadion, Schönebeck (GER)",2022-06-10,,discus-throw-1750kg,throws,male,u20,discus-throw,field,71.37,GER,19.0,2022
31,71.32,,Ben PLUCKNETT,1954-04-13,USA,1,"Eugene, OR (USA)",1983-06-04,1269.0,discus-throw,throws,male,senior,discus-throw,field,71.32,USA,29.0,1983
32,71.29,,Daniel STÅHL,1992-08-27,SWE,1,Sollentuna (SWE),2017-06-29,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.29,SWE,24.0,2017
32,71.29,,Mykolas ALEKNA,2002-09-28,LTU,1,"Edwards Stadium, Berkeley, CA (USA)",2025-05-03,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.29,USA,22.0,2025
34,71.27,,Sam MATTIS,1994-03-19,USA,3f1,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-13,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.27,USA,31.0,2025
34,71.27,,Kristjan ČEH,1999-02-17,SLO,1,"Alexander Stadium, Birmingham (GBR)",2022-05-21,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.27,GBR,23.0,2022
36,71.26,,Rickard BRUCH,1946-07-02,SWE,1,Malmö (SWE),1984-11-15,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.26,SWE,38.0,1984
36,71.26,,John POWELL,1947-06-25,USA,1,San José (USA),1984-06-09,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.26,USA,36.0,1984
36,71.26,,Imrich BUGÁR,1955-04-14,TCH,1,San José (USA),1985-05-25,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.26,USA,30.0,1985
39,71.25,,Róbert FAZEKAS,1975-08-18,HUN,1,"CM, Madrid (ESP)",2002-09-21,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.25,ESP,27.0,2002
39,71.25,,Virgilijus ALEKNA,1972-02-13,LTU,1,Turnov (CZE),2008-05-20,1268.0,discus-throw,throws,male,senior,discus-throw,field,71.25,CZE,36.0,2008
41,71.23,,Kristjan ČEH,1999-02-17,SLO,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1267.0,discus-throw,throws,male,senior,discus-throw,field,71.23,HUN,23.0,2022
42,71.18,,Art BURNS,1954-07-19,USA,1,San José (USA),1983-07-19,1266.0,discus-throw,throws,male,senior,discus-throw,field,71.18,USA,29.0,1983
43,71.16,,Wolfgang SCHMIDT,1954-01-16,GDR,1,Berlin (GER),1978-08-09,1266.0,discus-throw,throws,male,senior,discus-throw,field,71.16,GER,24.0,1978
44,71.14,,Anthony WASHINGTON,1966-01-16,USA,1,"Salinas, CA (USA)",1996-05-22,1266.0,discus-throw,throws,male,senior,discus-throw,field,71.14,USA,30.0,1996
44,71.14,,Ben PLUCKNETT,1954-04-13,USA,1,"Berkeley, CA (USA)",1983-06-12,1266.0,discus-throw,throws,male,senior,discus-throw,field,71.14,USA,29.0,1983
46,71.13,,Kristjan ČEH,1999-02-17,SLO,1,"Hayward Field, Eugene, OR (USA)",2022-07-19,1265.0,discus-throw,throws,male,senior,discus-throw,field,71.13,USA,23.0,2022
47,71.12,,Virgilijus ALEKNA,1972-02-13,LTU,1,Zürich (SUI),2000-08-11,1265.0,discus-throw,throws,male,senior,discus-throw,field,71.12,SUI,28.0,2000
48,71.08,,Ben PLUCKNETT,1954-04-13,USA,,"Eugene, OR (USA)",1983-06-04,1264.0,discus-throw,throws,male,senior,discus-throw,field,71.08,USA,29.0,1983
48,71.08,,Virgilijus ALEKNA,1972-02-13,LTU,1,Rethymno (GRE),2006-07-21,1264.0,discus-throw,throws,male,senior,discus-throw,field,71.08,GRE,34.0,2006
50,71.06,,Luis Mariano DELIS,1957-12-06,CUB,1,La Habana (CUB),1983-05-21,1264.0,discus-throw,throws,male,senior,discus-throw,field,71.06,CUB,25.0,1983
50,71.06,,Lars RIEDEL,1967-06-28,GER,1,Zürich (SUI),1996-08-14,1264.0,discus-throw,throws,male,senior,discus-throw,field,71.06,SUI,29.0,1996
52,71.01,,Clemens PRÜFER,1997-08-13,GER,4f1,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-13,1263.0,discus-throw,throws,male,senior,discus-throw,field,71.01,USA,27.0,2025
53,71.0,,Rickard BRUCH,1946-07-02,SWE,1,Malmö (SWE),1984-10-14,1263.0,discus-throw,throws,male,senior,discus-throw,field,71.0,SWE,38.0,1984
53,71.0,,Mykolas ALEKNA,2002-09-28,LTU,1,"Edwards Stadium, Berkeley, CA (USA)",2023-04-29,1263.0,discus-throw,throws,male,senior,discus-throw,field,71.0,USA,20.0,2023
55,70.99,,Virgilijus ALEKNA,1972-02-13,LTU,1,Stellenbosch (RSA),2001-03-30,1263.0,discus-throw,throws,male,senior,discus-throw,field,70.99,RSA,29.0,2001
56,70.98,,Mac WILKINS,1950-11-15,USA,1,Helsinki (FIN),1980-07-09,1263.0,discus-throw,throws,male,senior,discus-throw,field,70.98,FIN,29.0,1980
56,70.98,,Art BURNS,1954-07-19,USA,1,"Eugene, OR (USA)",1984-07-21,1263.0,discus-throw,throws,male,senior,discus-throw,field,70.98,USA,30.0,1984
58,70.97,,Virgilijus ALEKNA,1972-02-13,LTU,1,Rethymno (GRE),2004-06-23,1262.0,discus-throw,throws,male,senior,discus-throw,field,70.97,GRE,32.0,2004
59,70.93,,Gerd KANTER,1979-05-06,EST,1,Helsingborg (SWE),2007-06-28,1262.0,discus-throw,throws,male,senior,discus-throw,field,70.93,SWE,28.0,2007
59,70.93,,Daniel STÅHL,1992-08-27,SWE,1f1,"Sollentunavallen, Sollentuna (SWE)",2023-06-11,1262.0,discus-throw,throws,male,senior,discus-throw,field,70.93,SWE,30.0,2023
61,70.92,,Wolfgang SCHMIDT,1954-01-16,FRG,1,Norden (GER),1989-09-09,1261.0,discus-throw,throws,male,senior,discus-throw,field,70.92,GER,35.0,1989
61,70.92,,Gerd KANTER,1979-05-06,EST,2,Kaunas (LTU),2007-07-25,1261.0,discus-throw,throws,male,senior,discus-throw,field,70.92,LTU,28.0,2007
63,70.91,,Mykolas ALEKNA,2002-09-28,LTU,1,"Bislett Stadion, Oslo (NOR)",2024-05-30,1261.0,discus-throw,throws,male,senior,discus-throw,field,70.91,NOR,21.0,2024
64,70.89,,Kristjan ČEH,1999-02-17,SLO,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2023-05-05,1261.0,discus-throw,throws,male,senior,discus-throw,field,70.89,QAT,24.0,2023
64,70.89,,Daniel STÅHL,1992-08-27,SWE,1,Varberg (SWE),2019-07-15,1261.0,discus-throw,throws,male,senior,discus-throw,field,70.89,SWE,26.0,2019
66,70.86,,Mac WILKINS,1950-11-15,USA,1,San José (USA),1976-05-01,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.86,USA,25.0,1976
66,70.86,,Virgilijus ALEKNA,1972-02-13,LTU,1,Rethymno (GRE),2008-07-14,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.86,GRE,36.0,2008
68,70.84,,Gerd KANTER,1979-05-06,EST,1,"Chula Vista, CA (USA)",2009-04-28,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.84,USA,30.0,2009
69,70.83,,Róbert FAZEKAS,1975-08-18,HUN,2,Rethymno (GRE),2004-06-23,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.83,GRE,28.0,2004
70,70.82,,Ben PLUCKNETT,1954-04-13,USA,1,"Salinas, CA (USA)",1983-06-01,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.82,USA,29.0,1983
70,70.82,,Aleksander TAMMERT,1973-02-02,EST,1,"Denton, TX (USA)",2006-04-15,1260.0,discus-throw,throws,male,senior,discus-throw,field,70.82,USA,33.0,2006
72,70.78,,Róbert FAZEKAS,1975-08-18,HUN,1,Budapest (HUN),2003-05-10,1259.0,discus-throw,throws,male,senior,discus-throw,field,70.78,HUN,27.0,2003
72,70.78,,Fedrick DACRES,1994-02-28,JAM,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2019-06-16,1259.0,discus-throw,throws,male,senior,discus-throw,field,70.78,MAR,25.0,2019
74,70.76,,Lawrence OKOYE,1991-10-06,GBR,5f1,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-13,1259.0,discus-throw,throws,male,senior,discus-throw,field,70.76,USA,33.0,2025
75,70.72,,Imrich BUGÁR,1955-04-14,TCH,1,Schwechat (AUT),1983-06-18,1258.0,discus-throw,throws,male,senior,discus-throw,field,70.72,AUT,28.0,1983
75,70.72,,Kristjan ČEH,1999-02-17,SLO,1,"Stadio Olimpico, Roma (ITA)",2022-06-09,1258.0,discus-throw,throws,male,senior,discus-throw,field,70.72,ITA,23.0,2022
77,70.7,,Mykolas ALEKNA,2002-09-28,LTU,1,"Le Grand Stade, Marrakech (MAR)",2024-05-19,1257.0,discus-throw,throws,male,senior,discus-throw,field,70.7,MAR,21.0,2024
78,70.68,,Lukas WEIßHAIDINGER,1992-02-20,AUT,1,"Rudolf Tonn Stadion, Schwechat (AUT)",2023-05-19,1257.0,discus-throw,throws,male,senior,discus-throw,field,70.68,AUT,31.0,2023
79,70.67,,Virgilijus ALEKNA,1972-02-13,LTU,1,Madrid (ESP),2005-07-16,1257.0,discus-throw,throws,male,senior,discus-throw,field,70.67,ESP,33.0,2005
7,70.67,,Mykyta NESTERENKO,1991-04-15,UKR,1q2,Ostrava (CZE),2007-07-13,,discus-throw-1500kg,throws,male,u18,discus-throw,field,70.67,CZE,16.0,2007
80,70.66,,Robert HARTING,1984-10-18,GER,1,Turnov (CZE),2012-05-22,1257.0,discus-throw,throws,male,senior,discus-throw,field,70.66,CZE,27.0,2012
80,70.66,,Mac WILKINS,1950-11-15,USA,1,"Walnut, CA (USA)",1979-06-16,1257.0,discus-throw,throws,male,senior,discus-throw,field,70.66,USA,28.0,1979
82,70.62,,Daniel STÅHL,1992-08-27,SWE,1,"Paavo Nurmen Stadion, Turku (FIN)",2022-06-14,1256.0,discus-throw,throws,male,senior,discus-throw,field,70.62,FIN,29.0,2022
83,70.61,,Virgilijus ALEKNA,1972-02-13,LTU,1,Tallinn (EST),2005-09-16,1256.0,discus-throw,throws,male,senior,discus-throw,field,70.61,EST,33.0,2005
84,70.6,,Lars RIEDEL,1967-06-28,GER,1,Berlin (GER),1996-08-30,1256.0,discus-throw,throws,male,senior,discus-throw,field,70.6,GER,29.0,1996
85,70.58,,Virgilijus ALEKNA,1972-02-13,LTU,1,Rethymno (GRE),2005-07-10,1255.0,discus-throw,throws,male,senior,discus-throw,field,70.58,GRE,33.0,2005
85,70.58,,Luis Mariano DELIS,1957-12-06,CUB,1,"Salinas, CA (USA)",1982-05-19,1255.0,discus-throw,throws,male,senior,discus-throw,field,70.58,USA,24.0,1982
87,70.56,,Daniel STÅHL,1992-08-27,SWE,1,"Khalifa International Stadium, Doha (QAT)",2019-05-03,1255.0,discus-throw,throws,male,senior,discus-throw,field,70.56,QAT,26.0,2019
88,70.55,,Daniel STÅHL,1992-08-27,SWE,1,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2021-06-26,1255.0,discus-throw,throws,male,senior,discus-throw,field,70.55,FIN,28.0,2021
89,70.54,,Dmitriy SHEVCHENKO,1968-05-13,RUS,1,Krasnodar (RUS),2002-05-07,1254.0,discus-throw,throws,male,senior,discus-throw,field,70.54,RUS,34.0,2002
89,70.54,,Kristjan ČEH,1999-02-17,SLO,1,"Stadion ""Ob jezeru"", Velenje (SLO)",2023-07-09,1254.0,discus-throw,throws,male,senior,discus-throw,field,70.54,SLO,24.0,2023
91,70.53,,Virgilijus ALEKNA,1972-02-13,LTU,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2005-07-05,1254.0,discus-throw,throws,male,senior,discus-throw,field,70.53,SUI,33.0,2005
92,70.51,,Virgilijus ALEKNA,1972-02-13,LTU,1,Oslo (NOR),2007-06-15,1254.0,discus-throw,throws,male,senior,discus-throw,field,70.51,NOR,35.0,2007
93,70.48,,Mac WILKINS,1950-11-15,USA,1,San José (USA),1978-04-29,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.48,USA,27.0,1978
93,70.48,,Mac WILKINS,1950-11-15,USA,1,"Eugene, OR (USA)",1978-05-31,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.48,USA,27.0,1978
93,70.48,,Kristjan ČEH,1999-02-17,SLO,1,"Suhaim bin Hamad Stadium, Doha (QAT)",2024-05-10,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.48,QAT,25.0,2024
93,70.48,,Rickard BRUCH,1946-07-02,SWE,1,Malmö (SWE),1984-09-12,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.48,SWE,38.0,1984
97,70.46,,Jürgen SCHULT,1960-05-11,GDR,1,Berlin (GER),1988-09-13,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.46,GER,28.0,1988
98,70.44,,Mac WILKINS,1950-11-15,USA,2,San José (USA),1984-06-09,1253.0,discus-throw,throws,male,senior,discus-throw,field,70.44,USA,33.0,1984
99,70.43,,Virgilijus ALEKNA,1972-02-13,LTU,1,"Olympic Stadium, Athina (GRE)",2007-07-02,1252.0,discus-throw,throws,male,senior,discus-throw,field,70.43,GRE,35.0,2007
100,70.42,,Simon PETTERSSON,1994-01-03,SWE,1,"Norrköpings Friidrottsarena, Norrköping (SWE)",2022-08-06,1252.0,discus-throw,throws,male,senior,discus-throw,field,70.42,SWE,28.0,2022
101,70.4,,Mykolas ALEKNA,2002-09-28,LTU,1,"Hilmer Lodge Stadium, Walnut, CA (USA)",2023-05-14,1252.0,discus-throw,throws,male,senior,discus-throw,field,70.4,USA,20.0,2023
102,70.39,,Virgilijus ALEKNA,1972-02-13,LTU,1,Tartu (EST),2000-06-11,1252.0,discus-throw,throws,male,senior,discus-throw,field,70.39,EST,28.0,2000
102,70.39,,Alex ROSE,1991-11-17,SAM,1,"Millican Field at Throw Town, Ramona, OK (USA)",2023-04-16,1252.0,discus-throw,throws,male,senior,discus-throw,field,70.39,USA,31.0,2023
104,70.38,,Daniel STÅHL,1992-08-27,SWE,1,"Paavo Nurmen Stadion, Turku (FIN)",2023-06-13,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.38,FIN,30.0,2023
104,70.38,,Jay SILVESTER,1937-08-27,USA,1,"Lancaster, CA (USA)",1971-05-16,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.38,USA,33.0,1971
104,70.38,,Gerd KANTER,1979-05-06,EST,1,"Chula Vista, CA (USA)",2008-05-02,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.38,USA,29.0,2008
107,70.36,,Mac WILKINS,1950-11-15,USA,1,"Modesto, CA (USA)",1983-05-14,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.36,USA,32.0,1983
107,70.36,,Gerd KANTER,1979-05-06,EST,1,Kopvogur (ISL),2007-07-08,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.36,ISL,28.0,2007
109,70.35,,Kristjan ČEH,1999-02-17,SLO,2,"Kuortaneen keskusurheilukenttä, Kuortane (FIN)",2021-06-26,1251.0,discus-throw,throws,male,senior,discus-throw,field,70.35,FIN,22.0,2021
110,70.32,,Frantz KRUGER,1975-05-22,RSA,1,Salon-de-Provence (FRA),2002-05-26,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.32,FRA,27.0,2002
110,70.32,,Gerd KANTER,1979-05-06,EST,1,Helsingborg (SWE),2008-09-06,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.32,SWE,29.0,2008
110,70.32,,Kristjan ČEH,1999-02-17,SLO,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2023-05-28,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.32,MAR,24.0,2023
113,70.31,,Robert HARTING,1984-10-18,GER,1f1,Halle (GER),2012-05-19,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.31,GER,27.0,2012
114,70.3,,Yuriy DUMCHEV,1958-08-05,URS,1,Bryansk (URS),1988-07-31,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.3,URS,30.0,1988
115,70.29,,Mauricio ORTEGA,1994-08-04,COL,1,Lovelhe (POR),2020-07-22,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.29,POR,25.0,2020
115,70.29,,Daniel STÅHL,1992-08-27,SWE,2,"Norrköpings Friidrottsarena, Norrköping (SWE)",2022-08-06,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.29,SWE,29.0,2022
117,70.28,,Virgilijus ALEKNA,1972-02-13,LTU,1,Klaipėda (LTU),2012-06-23,1250.0,discus-throw,throws,male,senior,discus-throw,field,70.28,LTU,40.0,2012
118,70.26,,Imrich BUGÁR,1955-04-14,TCH,1,Cagliari (ITA),1984-09-08,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.26,ITA,29.0,1984
119,70.25,,Daniel STÅHL,1992-08-27,SWE,1,"Hedens IP, Helsingborg (SWE)",2020-06-21,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.25,SWE,27.0,2020
119,70.25,,Daniel STÅHL,1992-08-27,SWE,1,"Tingvalla IP, Karlstad (SWE)",2023-07-05,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.25,SWE,30.0,2023
121,70.24,,Wolfgang SCHMIDT,1954-01-16,GDR,1,Potsdam (GDR),1978-08-18,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.24,GDR,24.0,1978
121,70.24,,Imrich BUGÁR,1955-04-14,TCH,1,Nitra (TCH),1984-08-26,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.24,TCH,29.0,1984
121,70.24,,Mac WILKINS,1950-11-15,USA,,San José (USA),1976-05-01,1249.0,discus-throw,throws,male,senior,discus-throw,field,70.24,USA,25.0,1976
124,70.21,,Virgilijus ALEKNA,1972-02-13,LTU,1,"Stade de France, Paris-St-Denis (FRA)",2004-07-23,1248.0,discus-throw,throws,male,senior,discus-throw,field,70.21,FRA,32.0,2004
125,70.2,,Luis Mariano DELIS,1957-12-06,CUB,1,La Habana (CUB),1982-08-08,1248.0,discus-throw,throws,male,senior,discus-throw,field,70.2,CUB,24.0,1982
125,70.2,,Mykolas ALEKNA,2002-09-28,LTU,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2024-07-09,1248.0,discus-throw,throws,male,senior,discus-throw,field,70.2,HUN,21.0,2024
127,70.17,,Virgilijus ALEKNA,1972-02-13,LTU,1,"Olympiastadion, Helsinki (FIN)",2005-08-07,1248.0,discus-throw,throws,male,senior,discus-throw,field,70.17,FIN,33.0,2005
128,70.16,,Gerd KANTER,1979-05-06,EST,1,Helsingborg (SWE),2007-08-11,1247.0,discus-throw,throws,male,senior,discus-throw,field,70.16,SWE,28.0,2007
2,70.13,,Mykyta NESTERENKO,1991-04-15,UKR,1,Halle (GER),2008-05-24,,discus-throw-1750kg,throws,male,u20,discus-throw,field,70.13,GER,17.0,2008
129,70.12,,Gerd KANTER,1979-05-06,EST,1,Valga (EST),2007-06-05,1247.0,discus-throw,throws,male,senior,discus-throw,field,70.12,EST,28.0,2007
130,70.1,,Virgilijus ALEKNA,1972-02-13,LTU,1,Tallinn (EST),2006-09-22,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.1,EST,34.0,2006
130,70.1,,Mac WILKINS,1950-11-15,USA,1,"Westwood, CA (USA)",1976-06-11,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.1,USA,25.0,1976
130,70.1,,Gerd KANTER,1979-05-06,EST,1,"Chula Vista, CA (USA)",2005-04-27,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.1,USA,25.0,2005
133,70.09,,Mykolas ALEKNA,2002-09-28,LTU,1,"Edwards Stadium, Berkeley, CA (USA)",2025-04-05,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.09,USA,22.0,2025
134,70.08,,Sam MATTIS,1994-03-19,USA,2,"Millican Field at Throw Town, Ramona, OK (USA)",2025-04-10,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.08,USA,31.0,2025
135,70.06,,Romas UBARTAS,1960-05-26,URS,1,Smalininkai (URS),1988-05-08,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.06,URS,27.0,1988
135,70.06,,Imrich BUGÁR,1955-04-14,TCH,1,Zaragoza (ESP),1983-05-22,1246.0,discus-throw,throws,male,senior,discus-throw,field,70.06,ESP,28.0,1983
