rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
30,7:58.68,,Lamecha GIRMA,2000-11-26,ETH,1,"Mestský Stadion, Ostrava (CZE)",2022-05-31,1264,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,478.68,CZE,21.0,2022
31,7:58.80,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,1264,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,478.8,BEL,25.0,2007
32,7:58.83,,Jairus Kipchoge BIRECH,1992-12-14,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2015-07-04,1264,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,478.83,FRA,22.0,2015
33,7:58.85,,Ezekiel KEMBOI,1982-05-25,KEN,1,Doha (QAT),2009-05-08,1263,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,478.85,QAT,26.0,2009
34,7:58.98,,Bernard BARMASAI,1974-05-06,KEN,1,"Stade Louis II, Monaco (MON)",1999-08-04,1263,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,478.98,MON,25.0,1999
35,7:59.03,,Ezekiel KEMBOI,1982-05-25,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2013-07-06,1263,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.03,FRA,31.0,2013
36,7:59.08,,Wilson Boit KIPKETER,1973-10-06,KEN,1,Zürich (SUI),1997-08-13,1262,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.08,SUI,23.0,1997
37,7:59.18,,Moses KIPTANUI,1970-10-01,KEN,1,Zürich (SUI),1995-08-16,1262,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.18,SUI,24.0,1995
38,7:59.23,,Lamecha GIRMA,2000-11-26,ETH,1,"Stadio Olimpico, Roma (ITA)",2022-06-09,1262,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.23,ITA,21.0,2022
39,7:59.24,,Lamecha GIRMA,2000-11-26,ETH,2,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2022-06-05,1262,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.24,MAR,21.0,2022
40,7:59.42,,Paul Kipsiele KOECH,1981-11-10,KEN,1,Stockholm (SWE),2007-08-07,1261,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.42,SWE,25.0,2007
41,7:59.52,,Moses KIPTANUI,1970-10-01,KEN,1,Bruxelles (BEL),1995-08-25,1260,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.52,BEL,24.0,1995
42,7:59.65,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Stadio Olimpico, Roma (ITA)",2004-07-02,1260,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.65,ITA,22.0,2004
43,7:59.94,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Stadio Olimpico, Roma (ITA)",2006-07-14,1258,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,479.94,ITA,24.0,2006
44,8:00.06,,Saif Saaeed SHAHEEN,1982-10-15,QAT,1,"Boudewijnstadion, Bruxelles (BEL)",2003-09-05,1258,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.06,BEL,20.0,2003
45,8:00.09,,Mahiedine MEKHISSI,1985-03-15,FRA,2,"Stade de France, Paris-St-Denis (FRA)",2013-07-06,1258,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.09,FRA,28.0,2013
46,8:00.12,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Alexander Stadium, Birmingham (GBR)",2016-06-05,1257,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.12,GBR,21.0,2016
47,8:00.29,,Paul Kipsiele KOECH,1981-11-10,KEN,1,Stockholm (SWE),2006-07-25,1257,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.29,SWE,24.0,2006
48,8:00.35,,Bernard BARMASAI,1974-05-06,KEN,2,Zürich (SUI),1997-08-13,1256,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.35,SUI,23.0,1997
49,8:00.42,,Paul Kipsiele KOECH,1981-11-10,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",2003-09-05,1256,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.42,BEL,21.0,2003
50,8:00.43,,Ezekiel KEMBOI,1982-05-25,KEN,1,"Olympiastadion, Berlin (GER)",2009-08-18,1256,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.43,GER,27.0,2009
51,8:00.45,,Evan JAGER,1989-03-08,USA,2,"Stade de France, Paris-St-Denis (FRA)",2015-07-04,1256,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.45,FRA,26.0,2015
52,8:00.54,,Moses KIPTANUI,1970-10-01,KEN,1,Rieti (ITA),1997-09-03,1256,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.54,ITA,26.0,1997
53,8:00.56,,Wilson Boit KIPKETER,1973-10-06,KEN,1,Stockholm (SWE),2002-07-16,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.56,SWE,28.0,2002
54,8:00.57,,Paul Kipsiele KOECH,1981-11-10,KEN,1,Heusden-Zolder (BEL),2008-07-20,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.57,BEL,26.0,2008
54,8:00.57,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2012-07-06,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.57,FRA,30.0,2012
56,8:00.60,,Saif Saaeed SHAHEEN,1982-10-15,QAT,1,Zürich (SUI),2004-08-06,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.6,SUI,21.0,2004
57,8:00.67,,Bernard BARMASAI,1974-05-06,KEN,1,"Stade Louis II, Monaco (MON)",1998-08-08,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.67,MON,24.0,1998
57,8:00.67,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2007-09-23,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.67,GER,25.0,2007
59,8:00.70,,Soufiane EL BAKKALI,1996-01-07,MAR,1,"Stade Olympique, Rabat (MAR)",2025-05-25,1255,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.7,MAR,29.0,2025
60,8:00.77,,Brahim BOULAMI,1972-04-20,MAR,2,Stockholm (SWE),2002-07-16,1254,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.77,SWE,30.0,2002
61,8:00.78,,Moses KIPTANUI,1970-10-01,KEN,3,Zürich (SUI),1997-08-13,1254,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.78,SUI,26.0,1997
62,8:00.89,,Richard Kipkemboi MATEELONG,1983-10-14,KEN,2,"Olympiastadion, Berlin (GER)",2009-08-18,1254,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.89,GER,25.0,2009
63,8:00.90,,Brimin Kiprop KIPRUTO,1985-07-31,KEN,1,"Stade de France, Paris-St-Denis (FRA)",2010-07-16,1254,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,480.9,FRA,24.0,2010
64,8:01.02,,Evan JAGER,1989-03-08,USA,2,"Stade Louis II, Monaco (MON)",2018-07-20,1253,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.02,MON,29.0,2018
65,8:01.05,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"FBK Stadium, Hengelo (NED)",2007-05-26,1253,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.05,NED,25.0,2007
65,8:01.05,,Wilson Boit KIPKETER,1973-10-06,KEN,1,Stuttgart (GER),1998-07-19,1253,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.05,GER,24.0,1998
2,8:01.16,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Shanghai Stadium, Shanghai (CHN)",2013-05-18,1253,3000-metres-steeplechase,middlelong,male,u20,3000-metres-steeplechase,track,481.16,CHN,18.0,2013
67,8:01.16,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Shanghai Stadium, Shanghai (CHN)",2013-05-18,1253,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.16,CHN,18.0,2013
68,8:01.18,,Bouabdellah TAHRI,1978-12-20,FRA,3,"Olympiastadion, Berlin (GER)",2009-08-18,1253,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.18,GER,30.0,2009
69,8:01.26,,Paul Kipsiele KOECH,1981-11-10,KEN,4,"Olympiastadion, Berlin (GER)",2009-08-18,1252,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.26,GER,27.0,2009
70,8:01.29,,Evan JAGER,1989-03-08,USA,1,"Stade Louis II, Monaco (MON)",2017-07-21,1252,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.29,MON,28.0,2017
71,8:01.35,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1252,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.35,QAT,24.0,2019
3,8:01.36,,Lamecha GIRMA,2000-11-26,ETH,2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1252,3000-metres-steeplechase,middlelong,male,u20,3000-metres-steeplechase,track,481.36,QAT,18.0,2019
72,8:01.36,,Lamecha GIRMA,2000-11-26,ETH,2,"Khalifa International Stadium, Doha (QAT)",2019-10-04,1252,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.36,QAT,18.0,2019
73,8:01.37,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Gottlieb-Daimler Stadion, Stuttgart (GER)",2006-09-10,1252,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.37,GER,24.0,2006
74,8:01.41,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Stadio Olimpico, Roma (ITA)",2016-06-02,1251,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.41,ITA,21.0,2016
75,8:01.49,,Frederik RUPPERT,1997-02-19,GER,2,"Stade Olympique, Rabat (MAR)",2025-05-25,1251,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.49,MAR,28.0,2025
76,8:01.53,,Bernard BARMASAI,1974-05-06,KEN,1,Nice (FRA),1998-07-16,1251,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.53,FRA,24.0,1998
77,8:01.62,,Brimin Kiprop KIPRUTO,1985-07-31,KEN,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2010-07-08,1251,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.62,SUI,24.0,2010
78,8:01.63,,Lamecha GIRMA,2000-11-26,ETH,1,"Olympiastadion, Stockholm (SWE)",2024-06-02,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.63,SWE,23.0,2024
79,8:01.65,,Stephen CHERONO,1982-10-15,KEN,3,Stockholm (SWE),2002-07-16,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.65,SWE,19.0,2002
80,8:01.67,,Abel Kiprop MUTAI,1988-10-02,KEN,2,"Stadio Olimpico, Roma (ITA)",2012-05-31,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.67,ITA,23.0,2012
81,8:01.69,,Kipkurui MISOI,1978-10-23,KEN,4,Bruxelles (BEL),2001-08-24,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.69,BEL,22.0,2001
82,8:01.71,,Ezekiel KEMBOI,1982-05-25,KEN,1,"Hayward Field, Eugene, OR (USA)",2015-05-30,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.71,USA,33.0,2015
83,8:01.72,,Paul Kipsiele KOECH,1981-11-10,KEN,2,Doha (QAT),2009-05-08,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.72,QAT,27.0,2009
84,8:01.73,,Wilson Boit KIPKETER,1973-10-06,KEN,1,"Stade Louis II, Monaco (MON)",2001-07-20,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.73,MON,27.0,2001
84,8:01.73,,Brimin Kiprop KIPRUTO,1985-07-31,KEN,2,"Stade de France, Paris-St-Denis (FRA)",2012-07-06,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.73,FRA,26.0,2012
86,8:01.74,,Ezekiel KEMBOI,1982-05-25,KEN,1,"Letzigrund, Zürich (SUI)",2010-08-19,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.74,SUI,28.0,2010
87,8:01.80,,Moses KIPTANUI,1970-10-01,KEN,1,Stockholm (SWE),1997-07-07,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.8,SWE,26.0,1997
88,8:01.83,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Bislett Stadion, Oslo (NOR)",2011-06-09,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.83,NOR,29.0,2011
88,8:01.83,,Jairus Kipchoge BIRECH,1992-12-14,KEN,2,"Hayward Field, Eugene, OR (USA)",2015-05-30,1250,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.83,USA,22.0,2015
90,8:01.85,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Icahn Stadium, New York, NY (USA)",2008-05-31,1249,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.85,USA,26.0,2008
91,8:01.97,,Saif Saaeed SHAHEEN,1982-10-15,QAT,1,Herakleion (GRE),2004-07-04,1249,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.97,GRE,21.0,2004
92,8:01.98,,Bernard BARMASAI,1974-05-06,KEN,1,Zürich (SUI),1998-08-12,1249,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,481.98,SUI,24.0,1998
93,8:02.07,,Paul Kipsiele KOECH,1981-11-10,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.07,BEL,22.0,2004
93,8:02.07,,Paul Kipsiele KOECH,1981-11-10,KEN,2,"Stade de France, Paris-St-Denis (FRA)",2010-07-16,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.07,FRA,28.0,2010
95,8:02.08,,Moses KIPTANUI,1970-10-01,KEN,1,Zürich (SUI),1992-08-19,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.08,SUI,21.0,1992
96,8:02.09,,Mahiedine MEKHISSI,1985-03-15,FRA,1,"Stade de France, Paris-St-Denis (FRA)",2011-07-08,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.09,FRA,26.0,2011
97,8:02.18,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Olympiastadion, Stockholm (SWE)",2010-08-06,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.18,SWE,28.0,2010
98,8:02.19,,Bouabdellah TAHRI,1978-12-20,FRA,1,Metz (FRA),2009-07-03,1248,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.19,FRA,30.0,2009
99,8:02.28,,Brimin Kiprop KIPRUTO,1985-07-31,KEN,1,"Shanghai Stadium, Shanghai (CHN)",2011-05-15,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.28,CHN,25.0,2011
100,8:02.36,,Abrham SIME,2001-11-07,ETH,1,"Stade Charléty, Paris (FRA)",2024-07-07,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.36,FRA,22.0,2024
100,8:02.36,,Amos SEREM,2002-08-28,KEN,2,"Stade Charléty, Paris (FRA)",2024-07-07,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.36,FRA,21.0,2024
102,8:02.37,,Jairus Kipchoge BIRECH,1992-12-14,KEN,1,"Bislett Stadion, Oslo (NOR)",2014-06-11,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.37,NOR,21.0,2014
103,8:02.42,,Paul Kipsiele KOECH,1981-11-10,KEN,2,"Shanghai Stadium, Shanghai (CHN)",2011-05-15,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.42,CHN,29.0,2011
104,8:02.45,,Moses KIPTANUI,1970-10-01,KEN,1,"Stade Louis II, Monaco (MON)",1995-09-09,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.45,MON,24.0,1995
104,8:02.45,,Soufiane EL BAKKALI,1996-01-07,MAR,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.45,SUI,26.0,2022
106,8:02.48,,Saif Saaeed SHAHEEN,1982-10-15,QAT,1,Zürich (SUI),2003-08-15,1247,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.48,SUI,20.0,2003
107,8:02.49,,Ezekiel KEMBOI,1982-05-25,KEN,2,Zürich (SUI),2003-08-15,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.49,SUI,21.0,2003
108,8:02.52,,Mahiedine MEKHISSI,1985-03-15,FRA,1,"Boudewijnstadion, Bruxelles (BEL)",2010-08-27,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.52,BEL,25.0,2010
109,8:02.55,,Paul Kipsiele KOECH,1981-11-10,KEN,1,"Mestský Stadion, Ostrava (CZE)",2011-05-31,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.55,CZE,29.0,2011
110,8:02.63,,Paul Kipsiele KOECH,1981-11-10,KEN,2,"Shanghai Stadium, Shanghai (CHN)",2013-05-18,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.63,CHN,31.0,2013
111,8:02.66,,Brahim BOULAMI,1972-04-20,MAR,3,"Boudewijnstadion, Bruxelles (BEL)",2004-09-03,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.66,BEL,32.0,2004
112,8:02.69,,Saif Saaeed SHAHEEN,1982-10-15,QAT,1,Zürich (SUI),2005-08-19,1246,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.69,SUI,22.0,2005
113,8:02.76,,Bernard BARMASAI,1974-05-06,KEN,1,"Stade Louis II, Monaco (MON)",2000-08-18,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.76,MON,26.0,2000
114,8:02.77,,Wilson Boit KIPKETER,1973-10-06,KEN,2,Stockholm (SWE),1997-07-07,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.77,SWE,23.0,1997
114,8:02.77,,Conseslus KIPRUTO,1994-12-08,KEN,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2016-05-22,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.77,MAR,21.0,2016
116,8:02.81,,Bernard BARMASAI,1974-05-06,KEN,1,Paris (FRA),1998-07-29,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.81,FRA,24.0,1998
117,8:02.85,,Moses KIPTANUI,1970-10-01,KEN,1,"Stade Louis II, Monaco (MON)",1997-08-16,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.85,MON,26.0,1997
118,8:02.89,,Brimin Kiprop KIPRUTO,1985-07-31,KEN,2,"Boudewijnstadion, Bruxelles (BEL)",2007-09-14,1245,3000-metres-steeplechase,middlelong,male,senior,3000-metres-steeplechase,track,482.89,BEL,22.0,2007
