rank,mark,wind,competitor,dob,nationality,position,venue,date,result_score,discipline,type,sex,age_cat,normalized_discipline,track_field,mark_numeric,venue_country,age_at_event,season
27,22.9,,Leonardo FABBRI,1997-04-15,ITA,1,"Stadio Comunale, Pergine Valsugana (ITA)",2024-07-06,1294.0,shot-put,throws,male,senior,shot-put,field,22.9,ITA,27.0,2024
27,22.9,,Ryan CROUSER,1992-12-18,USA,1,"Stade de France, Paris (FRA)",2024-08-03,1294.0,shot-put,throws,male,senior,shot-put,field,22.9,FRA,31.0,2024
31,22.89,,Joe KOVACS,1989-06-28,USA,2,"Hayward Field, Eugene, OR (USA)",2022-07-17,1294.0,shot-put,throws,male,senior,shot-put,field,22.89,USA,33.0,2022
31,22.89,,Joe KOVACS,1989-06-28,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2022-08-08,1294.0,shot-put,throws,male,senior,shot-put,field,22.89,HUN,33.0,2022
33,22.88,,Leonardo FABBRI,1997-04-15,ITA,1,"Campo Comunale, Modena (ITA)",2024-05-01,1293.0,shot-put,throws,male,senior,shot-put,field,22.88,ITA,27.0,2024
34,22.87,,Joe KOVACS,1989-06-28,USA,2,"Hayward Field, Eugene, OR (USA)",2022-06-24,1293.0,shot-put,throws,male,senior,shot-put,field,22.87,USA,33.0,2022
35,22.86,,Ryan CROUSER,1992-12-18,USA,1,"Hayward Field, Eugene, OR (USA)",2023-07-09,1292.0,shot-put,throws,male,senior,shot-put,field,22.86,USA,30.0,2023
35,22.86,,Brian OLDFIELD,1945-06-01,USA,1,"El Paso, TX (USA)",1975-05-10,1292.0,shot-put,throws,male,senior,shot-put,field,22.86,USA,29.0,1975
37,22.84,,Ryan CROUSER,1992-12-18,USA,1,"Sports Park Mladost, Zagreb (CRO)",2021-09-13,1291.0,shot-put,throws,male,senior,shot-put,field,22.84,CRO,28.0,2021
37,22.84,,Alessandro ANDREI,1959-01-03,ITA,,Viareggio (ITA),1987-08-12,1291.0,shot-put,throws,male,senior,shot-put,field,22.84,ITA,28.0,1987
37,22.84,,Ryan CROUSER,1992-12-18,USA,1,"Hayward Field, Eugene, OR (USA)",2024-06-22,1291.0,shot-put,throws,male,senior,shot-put,field,22.84,USA,31.0,2024
40,22.82,,Ryan CROUSER,1992-12-18,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-01-24,1290.0,shot-put,throws,male,senior,shot-put,field,22.82,USA,28.0,2021
41,22.81,,Ryan CROUSER,1992-12-18,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2021-08-26,1289.0,shot-put,throws,male,senior,shot-put,field,22.81,SUI,28.0,2021
42,22.8,,Ryan CROUSER,1992-12-18,USA,1,"Convention Center, Albuquerque, NM (USA) (i)",2024-02-17,1288.0,shot-put,throws,male,senior,shot-put,field,22.8,USA,31.0,2024
13,22.79,,Marin PREMERU,1990-08-29,CRO,1,Varaždin (CRO),2007-10-13,,shot-put-5kg,throws,male,u18,shot-put,field,22.79,CRO,17.0,2007
43,22.79,,Ryan CROUSER,1992-12-18,USA,2,"Boudewijnstadion, Bruxelles (BEL)",2024-09-14,1288.0,shot-put,throws,male,senior,shot-put,field,22.79,BEL,31.0,2024
14,22.78,,Konrad BUKOWIECKI,1997-03-17,POL,1,Pasłęk (POL),2014-09-06,,shot-put-5kg,throws,male,u18,shot-put,field,22.78,POL,17.0,2014
44,22.77,,Ryan CROUSER,1992-12-18,USA,1,"Glasgow Arena, Glasgow (GBR) (i)",2024-03-01,1287.0,shot-put,throws,male,senior,shot-put,field,22.77,GBR,31.0,2024
45,22.75,,Werner GÜNTHÖR,1961-06-01,SUI,1,Bern (SUI),1988-08-23,1285.0,shot-put,throws,male,senior,shot-put,field,22.75,SUI,27.0,1988
45,22.75,,Ryan CROUSER,1992-12-18,USA,1,"Estadio Francisco Montaner, Ponce (PUR)",2022-05-12,1285.0,shot-put,throws,male,senior,shot-put,field,22.75,PUR,29.0,2022
47,22.74,,Ryan CROUSER,1992-12-18,USA,1,"Long Beach, CA (USA)",2019-04-20,1285.0,shot-put,throws,male,senior,shot-put,field,22.74,USA,26.0,2019
47,22.74,,Ryan CROUSER,1992-12-18,USA,1,"Sports Park Mladost, Zagreb (CRO)",2020-09-14,1285.0,shot-put,throws,male,senior,shot-put,field,22.74,CRO,27.0,2020
47,22.74,,Ryan CROUSER,1992-12-18,USA,2,"Sechseläutenplatz, Zürich (SUI)",2022-09-07,1285.0,shot-put,throws,male,senior,shot-put,field,22.74,SUI,29.0,2022
4,22.73,,David STORL,1990-07-27,GER,1,Osterode (GER),2009-07-14,,shot-put-6kg,throws,male,u20,shot-put,field,22.73,GER,18.0,2009
50,22.72,,Joe KOVACS,1989-06-28,USA,1,"Jesse Owens Stadium, Columbus, OH (USA)",2021-05-01,1284.0,shot-put,throws,male,senior,shot-put,field,22.72,USA,31.0,2021
50,22.72,,Alessandro ANDREI,1959-01-03,ITA,,Viareggio (ITA),1987-08-12,1284.0,shot-put,throws,male,senior,shot-put,field,22.72,ITA,28.0,1987
50,22.72,,Ryan CROUSER,1992-12-18,USA,1,"Drake Stadium, Des Moines, IA (USA)",2020-08-29,1284.0,shot-put,throws,male,senior,shot-put,field,22.72,USA,27.0,2020
53,22.7,,Ryan CROUSER,1992-12-18,USA,1,"Stadion Śląski, Chorzów (POL)",2020-09-06,1282.0,shot-put,throws,male,senior,shot-put,field,22.7,POL,27.0,2020
54,22.69,,Ryan CROUSER,1992-12-18,USA,1,"John McDonnell Field, Fayetteville, AR (USA)",2021-05-07,1282.0,shot-put,throws,male,senior,shot-put,field,22.69,USA,28.0,2021
54,22.69,,Joe KOVACS,1989-06-28,USA,1,"Vanderbilt Track, Nashville, TN (USA)",2023-04-29,1282.0,shot-put,throws,male,senior,shot-put,field,22.69,USA,33.0,2023
54,22.69,,Tom WALSH,1992-03-01,NZL,3,"Hayward Field, Eugene, OR (USA)",2023-09-17,1282.0,shot-put,throws,male,senior,shot-put,field,22.69,USA,31.0,2023
57,22.67,,Ryan CROUSER,1992-12-18,USA,1,"Sechseläutenplatz, Zürich (SUI)",2021-09-08,1281.0,shot-put,throws,male,senior,shot-put,field,22.67,SUI,28.0,2021
57,22.67,,Ryan CROUSER,1992-12-18,USA,1f1,"Tucson, AZ (USA)",2019-05-18,1281.0,shot-put,throws,male,senior,shot-put,field,22.67,USA,26.0,2019
57,22.67,,Kevin TOTH,1967-12-29,USA,1,"Lawrence, KS (USA)",2003-04-19,1281.0,shot-put,throws,male,senior,shot-put,field,22.67,USA,35.0,2003
57,22.67,,Tom WALSH,1992-03-01,NZL,1,Auckland (NZL),2018-03-25,1281.0,shot-put,throws,male,senior,shot-put,field,22.67,NZL,26.0,2018
61,22.66,,Randy BARNES,1966-06-16,USA,1,"Los Angeles, CA (USA) (i)",1989-01-20,1280.0,shot-put,throws,male,senior,shot-put,field,22.66,USA,22.0,1989
61,22.66,,Ryan CROUSER,1992-12-18,USA,1,"Randal Tyson Indoor Center, Fayetteville, AR (USA) (i)",2021-01-31,1280.0,shot-put,throws,male,senior,shot-put,field,22.66,USA,28.0,2021
61,22.66,,Ryan CROUSER,1992-12-18,USA,1,"Letzigrund, Zürich (SUI)",2024-09-05,1280.0,shot-put,throws,male,senior,shot-put,field,22.66,SUI,31.0,2024
64,22.65,,Ryan CROUSER,1992-12-18,USA,1,"Sacramento, CA (USA)",2017-06-25,1279.0,shot-put,throws,male,senior,shot-put,field,22.65,USA,24.0,2017
64,22.65,,Joe KOVACS,1989-06-28,USA,2,"National Stadium, Tokyo (JPN)",2021-08-05,1279.0,shot-put,throws,male,senior,shot-put,field,22.65,JPN,32.0,2021
64,22.65,,Joe KOVACS,1989-06-28,USA,1,"Stade Olympique de la Pontaise, Lausanne (SUI)",2022-08-26,1279.0,shot-put,throws,male,senior,shot-put,field,22.65,SUI,33.0,2022
67,22.64,,Udo BEYER,1955-08-09,GDR,1,Berlin (GDR),1986-08-20,1279.0,shot-put,throws,male,senior,shot-put,field,22.64,GDR,31.0,1986
68,22.63,,Ryan CROUSER,1992-12-18,USA,1,"Mestský Stadion, Ostrava (CZE)",2023-06-27,1278.0,shot-put,throws,male,senior,shot-put,field,22.63,CZE,30.0,2023
5,22.62,,Konrad BUKOWIECKI,1997-03-17,POL,1,"Ekängens Friidrottsarena, Eskilstuna (SWE)",2015-07-16,,shot-put-6kg,throws,male,u20,shot-put,field,22.62,SWE,18.0,2015
69,22.62,,Ulf TIMMERMANN,1962-11-01,GDR,1,Berlin (GDR),1985-09-22,1278.0,shot-put,throws,male,senior,shot-put,field,22.62,GDR,22.0,1985
69,22.62,,Ryan CROUSER,1992-12-18,USA,1,"Drake Stadium, Des Moines, IA (USA)",2019-07-26,1278.0,shot-put,throws,male,senior,shot-put,field,22.62,USA,26.0,2019
71,22.61,,Darlan ROMANI,1991-04-09,BRA,1,"Cobb Track and Angell Field, Palo Alto, CA (USA)",2019-06-30,1277.0,shot-put,throws,male,senior,shot-put,field,22.61,USA,28.0,2019
71,22.61,,Ulf TIMMERMANN,1962-11-01,GDR,1,Potsdam (GDR),1988-09-08,1277.0,shot-put,throws,male,senior,shot-put,field,22.61,GDR,25.0,1988
71,22.61,,Joe KOVACS,1989-06-28,USA,1,"Sint-Katelijneplein, Bruxelles (BEL)",2022-09-01,1277.0,shot-put,throws,male,senior,shot-put,field,22.61,BEL,33.0,2022
6,22.61,,Konrad BUKOWIECKI,1997-03-17,POL,1,"Stadion OPO Cetniewo, Władysławowo (POL)",2016-07-12,,shot-put-6kg,throws,male,u20,shot-put,field,22.61,POL,19.0,2016
6,22.61,,Konrad BUKOWIECKI,1997-03-17,POL,1,Białystok (POL),2016-06-01,,shot-put-6kg,throws,male,u20,shot-put,field,22.61,POL,19.0,2016
74,22.6,,Ulf TIMMERMANN,1962-11-01,GDR,1,Tallinn (EST),1986-06-21,1276.0,shot-put,throws,male,senior,shot-put,field,22.6,EST,23.0,1986
15,22.6,,Konrad BUKOWIECKI,1997-03-17,POL,1,Szprotawa (POL),2014-05-10,,shot-put-5kg,throws,male,u18,shot-put,field,22.6,POL,17.0,2014
15,22.6,,Jacko GILL,1994-12-20,NZL,2f2,Singapore (SGP),2010-08-22,,shot-put-5kg,throws,male,u18,shot-put,field,22.6,SGP,15.0,2010
74,22.6,,Ryan CROUSER,1992-12-18,USA,1,"Univ. of Arizona Roy P. Drachman Stadium, Tucson, AZ (USA)",2021-05-20,1276.0,shot-put,throws,male,senior,shot-put,field,22.6,USA,28.0,2021
74,22.6,,Ryan CROUSER,1992-12-18,USA,1f2,"Convention Center, Albuquerque, NM (USA) (i)",2020-02-15,1276.0,shot-put,throws,male,senior,shot-put,field,22.6,USA,27.0,2020
74,22.6,,Tom WALSH,1992-03-01,NZL,1,"Letzigrund, Zürich (SUI)",2018-08-30,1276.0,shot-put,throws,male,senior,shot-put,field,22.6,SUI,26.0,2018
78,22.59,,Payton OTTERDAHL,1996-04-02,USA,1,"Drake Stadium, Des Moines, IA (USA) (i)",2024-04-24,1276.0,shot-put,throws,male,senior,shot-put,field,22.59,USA,28.0,2024
78,22.59,,Leonardo FABBRI,1997-04-15,ITA,1,"Campo Scuola Moreno Martini, Lucca (ITA)",2024-05-19,1276.0,shot-put,throws,male,senior,shot-put,field,22.59,ITA,27.0,2024
78,22.59,,Ryan CROUSER,1992-12-18,USA,1,"Republic Square, Beograd (SRB)",2020-09-17,1276.0,shot-put,throws,male,senior,shot-put,field,22.59,SRB,27.0,2020
81,22.58,,Ryan CROUSER,1992-12-18,USA,1,"Armory Track&Field Center, New York, NY (USA) (i)",2023-02-11,1275.0,shot-put,throws,male,senior,shot-put,field,22.58,USA,30.0,2023
81,22.58,,Tom WALSH,1992-03-01,NZL,2,"Olympic Stadium, London (GBR)",2023-07-23,1275.0,shot-put,throws,male,senior,shot-put,field,22.58,GBR,31.0,2023
81,22.58,,Ryan CROUSER,1992-12-18,USA,1,"Ahearn Field House, Manhattan, KS (USA) (i)",2020-12-05,1275.0,shot-put,throws,male,senior,shot-put,field,22.58,USA,27.0,2020
84,22.57,,Joe KOVACS,1989-06-28,USA,1,"Tucson, AZ (USA)",2017-05-18,1275.0,shot-put,throws,male,senior,shot-put,field,22.57,USA,27.0,2017
8,22.56,,David STORL,1990-07-27,GER,1,Thum (GER),2009-08-28,,shot-put-6kg,throws,male,u20,shot-put,field,22.56,GER,19.0,2009
85,22.56,,Joe KOVACS,1989-06-28,USA,1,"Stade Louis II, Monaco (MON)",2015-07-17,1274.0,shot-put,throws,male,senior,shot-put,field,22.56,MON,26.0,2015
85,22.56,,Ulf TIMMERMANN,1962-11-01,GDR,1,Berlin (GER),1988-09-13,1274.0,shot-put,throws,male,senior,shot-put,field,22.56,GER,25.0,1988
85,22.56,,Ryan CROUSER,1992-12-18,USA,1,"Drake Stadium, Des Moines, IA (USA)",2020-08-25,1274.0,shot-put,throws,male,senior,shot-put,field,22.56,USA,27.0,2020
88,22.55,,Ulf TIMMERMANN,1962-11-01,GDR,1,Senftenberg (GER) (i),1989-02-11,1273.0,shot-put,throws,male,senior,shot-put,field,22.55,GER,26.0,1989
88,22.55,,Ryan CROUSER,1992-12-18,USA,1,"Stadion Śląski, Chorzów (POL)",2023-07-16,1273.0,shot-put,throws,male,senior,shot-put,field,22.55,POL,30.0,2023
90,22.54,,Christian CANTWELL,1980-09-30,USA,1,"Gresham, OR (USA)",2004-06-05,1273.0,shot-put,throws,male,senior,shot-put,field,22.54,USA,23.0,2004
9,22.54,,Jacko GILL,1994-12-20,NZL,1,Auckland (NZL),2013-08-04,,shot-put-6kg,throws,male,u20,shot-put,field,22.54,NZL,18.0,2013
91,22.53,,Darlan ROMANI,1991-04-09,BRA,1,"Štark Arena, Beograd (SRB) (i)",2022-03-19,1272.0,shot-put,throws,male,senior,shot-put,field,22.53,SRB,30.0,2022
17,22.53,,Konrad BUKOWIECKI,1997-03-17,POL,1,Bialogard (POL),2014-08-09,,shot-put-5kg,throws,male,u18,shot-put,field,22.53,POL,17.0,2014
17,22.53,,Jacko GILL,1994-12-20,NZL,1,"Olympiastadion, Stockholm (SWE)",2010-08-05,,shot-put-5kg,throws,male,u18,shot-put,field,22.53,SWE,15.0,2010
91,22.53,,Ryan CROUSER,1992-12-18,USA,1,"Hayward Field, Eugene, OR (USA)",2018-05-26,1272.0,shot-put,throws,male,senior,shot-put,field,22.53,USA,25.0,2018
91,22.53,,Darlan ROMANI,1991-04-09,BRA,4,"Khalifa International Stadium, Doha (QAT)",2019-10-05,1272.0,shot-put,throws,male,senior,shot-put,field,22.53,QAT,28.0,2019
94,22.52,,Leonardo FABBRI,1997-04-15,ITA,1,"Olympic Stadium, London (GBR)",2024-07-20,1272.0,shot-put,throws,male,senior,shot-put,field,22.52,GBR,27.0,2024
94,22.52,,Ryan CROUSER,1992-12-18,USA,1,"Estádio Olímpico, Rio de Janeiro (BRA)",2016-08-18,1272.0,shot-put,throws,male,senior,shot-put,field,22.52,BRA,23.0,2016
94,22.52,,John BRENNER,1961-01-04,USA,1,"Walnut, CA (USA)",1987-04-26,1272.0,shot-put,throws,male,senior,shot-put,field,22.52,USA,26.0,1987
97,22.51,,Ryan CROUSER,1992-12-18,USA,1,"Bregyó Athletic Center, Székesfehérvár (HUN)",2023-07-18,1271.0,shot-put,throws,male,senior,shot-put,field,22.51,HUN,30.0,2023
97,22.51,,Ryan CROUSER,1992-12-18,USA,1,"The Podium, Spokane, WA (USA) (i)",2022-02-27,1271.0,shot-put,throws,male,senior,shot-put,field,22.51,USA,29.0,2022
97,22.51,,Adam NELSON,1975-07-07,USA,1,"Portland, OR (USA)",2002-05-18,1271.0,shot-put,throws,male,senior,shot-put,field,22.51,USA,26.0,2002
97,22.51,,Ulf TIMMERMANN,1962-11-01,GDR,1,Erfurt (GER),1986-06-01,1271.0,shot-put,throws,male,senior,shot-put,field,22.51,GER,23.0,1986
19,22.5,,Krzysztof BRZOZOWSKI,1993-07-15,POL,1q,Singapore (SGP),2010-08-18,,shot-put-5kg,throws,male,u18,shot-put,field,22.5,SGP,17.0,2010
101,22.49,,Ryan CROUSER,1992-12-18,USA,1,"Stadio Olimpico, Roma (ITA)",2024-08-30,1270.0,shot-put,throws,male,senior,shot-put,field,22.49,ITA,31.0,2024
101,22.49,,Joe KOVACS,1989-06-28,USA,2,"Hayward Field, Eugene, OR (USA)",2022-05-28,1270.0,shot-put,throws,male,senior,shot-put,field,22.49,USA,32.0,2022
10,22.48,,Konrad BUKOWIECKI,1997-03-17,POL,1,Toruń (POL) (i),2016-01-08,,shot-put-6kg,throws,male,u20,shot-put,field,22.48,POL,18.0,2016
103,22.47,,Ulf TIMMERMANN,1962-11-01,GDR,1,Dresden (GER),1986-08-17,1269.0,shot-put,throws,male,senior,shot-put,field,22.47,GER,23.0,1986
103,22.47,,Werner GÜNTHÖR,1961-06-01,SUI,1,Helsinki (FIN),1987-07-02,1269.0,shot-put,throws,male,senior,shot-put,field,22.47,FIN,26.0,1987
103,22.47,,Ulf TIMMERMANN,1962-11-01,GDR,1,"Olympic Stadium, Seoul (KOR)",1988-09-23,1269.0,shot-put,throws,male,senior,shot-put,field,22.47,KOR,25.0,1988
103,22.47,,Ryan CROUSER,1992-12-18,USA,1,"Complexe Sportif Prince Moulay Abdellah, Rabat (MAR)",2017-07-16,1269.0,shot-put,throws,male,senior,shot-put,field,22.47,MAR,24.0,2017
103,22.47,,Tom WALSH,1992-03-01,NZL,3,"National Stadium, Tokyo (JPN)",2021-08-05,1269.0,shot-put,throws,male,senior,shot-put,field,22.47,JPN,29.0,2021
108,22.46,,Joe KOVACS,1989-06-28,USA,1,"Vanderbilt Track, Nashville, TN (USA)",2022-04-30,1268.0,shot-put,throws,male,senior,shot-put,field,22.46,USA,32.0,2022
108,22.46,,Tom WALSH,1992-03-01,NZL,1,"Fountains, Zagreb (CRO)",2023-09-09,1268.0,shot-put,throws,male,senior,shot-put,field,22.46,CRO,31.0,2023
108,22.46,,Payton OTTERDAHL,1996-04-02,USA,2,"Fountains, Zagreb (CRO)",2024-09-07,1268.0,shot-put,throws,male,senior,shot-put,field,22.46,CRO,28.0,2024
111,22.45,,Leonardo FABBRI,1997-04-15,ITA,1,"Stadio Olimpico, Roma (ITA)",2024-06-08,1267.0,shot-put,throws,male,senior,shot-put,field,22.45,ITA,27.0,2024
111,22.45,,Tom WALSH,1992-03-01,NZL,1q1,Gold Coast (AUS),2018-04-08,1267.0,shot-put,throws,male,senior,shot-put,field,22.45,AUS,26.0,2018
111,22.45,,Christian CANTWELL,1980-09-30,USA,1,"International Stadium, Gateshead (GBR)",2006-06-11,1267.0,shot-put,throws,male,senior,shot-put,field,22.45,GBR,25.0,2006
111,22.45,,Brian OLDFIELD,1945-06-01,USA,1,"El Paso, TX (USA)",1976-05-22,1267.0,shot-put,throws,male,senior,shot-put,field,22.45,USA,30.0,1976
115,22.44,,Ryan CROUSER,1992-12-18,USA,2,"Štark Arena, Beograd (SRB) (i)",2022-03-19,1267.0,shot-put,throws,male,senior,shot-put,field,22.44,SRB,29.0,2022
115,22.44,,Zane WEIR,1995-09-07,ITA,1,"Stadio Colbachini, Padova (ITA)",2023-09-03,1267.0,shot-put,throws,male,senior,shot-put,field,22.44,ITA,28.0,2023
20,22.44,,Mykyta NESTERENKO,1991-04-15,UKR,1,"Koncha-Zaspa, Kyiv (UKR)",2008-05-19,,shot-put-5kg,throws,male,u18,shot-put,field,22.44,UKR,17.0,2008
